Image_1,Image_2,Modality,Folder_1,Folder_2,pHash_Distance,dHash_Distance,Similarity_Classification,Recommended_Action
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00118.png,ct,tumor,tumor,4,1,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,8,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00123.png,ct,tumor,tumor,3,2,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00124.png,ct,tumor,tumor,10,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00126.png,ct,tumor,tumor,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00127.png,ct,tumor,tumor,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00131.png,ct,tumor,tumor,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00104.png,data/raw/ct_images/tumor/CT00135.png,ct,tumor,tumor,6,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00106.png,ct,tumor,tumor,7,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00108.png,ct,tumor,tumor,4,10,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00109.png,ct,tumor,tumor,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00111.png,ct,tumor,tumor,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00113.png,ct,tumor,tumor,4,2,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00114.png,ct,tumor,tumor,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00115.png,ct,tumor,tumor,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00117.png,ct,tumor,tumor,4,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00118.png,ct,tumor,tumor,10,1,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00119.png,ct,tumor,tumor,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00123.png,ct,tumor,tumor,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00124.png,ct,tumor,tumor,4,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00125.png,ct,tumor,tumor,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00126.png,ct,tumor,tumor,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,5,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00130.png,ct,tumor,tumor,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00131.png,ct,tumor,tumor,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00133.png,ct,tumor,tumor,5,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00134.png,ct,tumor,tumor,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00105.png,data/raw/ct_images/tumor/CT00135.png,ct,tumor,tumor,2,2,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00108.png,ct,tumor,tumor,9,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00110.png,ct,tumor,tumor,10,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00111.png,ct,tumor,tumor,5,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00113.png,ct,tumor,tumor,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00114.png,ct,tumor,tumor,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00117.png,ct,tumor,tumor,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00118.png,ct,tumor,tumor,9,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00123.png,ct,tumor,tumor,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00124.png,ct,tumor,tumor,9,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00126.png,ct,tumor,tumor,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00127.png,ct,tumor,tumor,8,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00131.png,ct,tumor,tumor,10,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00106.png,data/raw/ct_images/tumor/CT00135.png,ct,tumor,tumor,7,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00107.png,data/raw/ct_images/tumor/CT00114.png,ct,tumor,tumor,10,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00107.png,data/raw/ct_images/tumor/CT00115.png,ct,tumor,tumor,9,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00107.png,data/raw/ct_images/tumor/CT00118.png,ct,tumor,tumor,5,1,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00107.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00107.png,data/raw/ct_images/tumor/CT00126.png,ct,tumor,tumor,6,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00107.png,data/raw/ct_images/tumor/CT00127.png,ct,tumor,tumor,8,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00107.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00109.png,ct,tumor,tumor,4,6,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00111.png,ct,tumor,tumor,4,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00113.png,ct,tumor,tumor,6,10,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00114.png,ct,tumor,tumor,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00115.png,ct,tumor,tumor,10,11,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00117.png,ct,tumor,tumor,2,10,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00119.png,ct,tumor,tumor,7,9,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00123.png,ct,tumor,tumor,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00124.png,ct,tumor,tumor,4,7,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00125.png,ct,tumor,tumor,8,11,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00127.png,ct,tumor,tumor,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00130.png,ct,tumor,tumor,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00131.png,ct,tumor,tumor,3,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00133.png,ct,tumor,tumor,9,10,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00134.png,ct,tumor,tumor,6,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00108.png,data/raw/ct_images/tumor/CT00135.png,ct,tumor,tumor,4,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00111.png,ct,tumor,tumor,8,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00113.png,ct,tumor,tumor,8,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00117.png,ct,tumor,tumor,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00119.png,ct,tumor,tumor,9,9,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00121.png,ct,tumor,tumor,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00124.png,ct,tumor,tumor,4,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00125.png,ct,tumor,tumor,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00131.png,ct,tumor,tumor,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00134.png,ct,tumor,tumor,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00109.png,data/raw/ct_images/tumor/CT00135.png,ct,tumor,tumor,6,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00110.png,data/raw/ct_images/tumor/CT00123.png,ct,tumor,tumor,10,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00110.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,8,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00110.png,data/raw/ct_images/tumor/CT00133.png,ct,tumor,tumor,10,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00113.png,ct,tumor,tumor,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00114.png,ct,tumor,tumor,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00115.png,ct,tumor,tumor,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00117.png,ct,tumor,tumor,6,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00118.png,ct,tumor,tumor,8,7,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,4,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00123.png,ct,tumor,tumor,5,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00124.png,ct,tumor,tumor,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00126.png,ct,tumor,tumor,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00127.png,ct,tumor,tumor,5,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00131.png,ct,tumor,tumor,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00134.png,ct,tumor,tumor,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00111.png,data/raw/ct_images/tumor/CT00135.png,ct,tumor,tumor,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00112.png,data/raw/ct_images/tumor/CT00116.png,ct,tumor,tumor,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00115.png,ct,tumor,tumor,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00117.png,ct,tumor,tumor,6,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00118.png,ct,tumor,tumor,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00123.png,ct,tumor,tumor,5,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00124.png,ct,tumor,tumor,6,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00125.png,ct,tumor,tumor,8,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00126.png,ct,tumor,tumor,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00127.png,ct,tumor,tumor,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,5,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00130.png,ct,tumor,tumor,9,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00131.png,ct,tumor,tumor,7,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00133.png,ct,tumor,tumor,7,2,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00134.png,ct,tumor,tumor,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00113.png,data/raw/ct_images/tumor/CT00135.png,ct,tumor,tumor,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00117.png,ct,tumor,tumor,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00119.png,ct,tumor,tumor,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,3,1,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00123.png,ct,tumor,tumor,10,10,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00126.png,ct,tumor,tumor,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00127.png,ct,tumor,tumor,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00129.png,ct,tumor,tumor,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00131.png,ct,tumor,tumor,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00114.png,data/raw/ct_images/tumor/CT00135.png,ct,tumor,tumor,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00115.png,data/raw/ct_images/tumor/CT00117.png,ct,tumor,tumor,10,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00115.png,data/raw/ct_images/tumor/CT00118.png,ct,tumor,tumor,6,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00115.png,data/raw/ct_images/tumor/CT00119.png,ct,tumor,tumor,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00115.png,data/raw/ct_images/tumor/CT00122.png,ct,tumor,tumor,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00115.png,data/raw/ct_images/tumor/CT00124.png,ct,tumor,tumor,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00115.png,data/raw/ct_images/tumor/CT00125.png,ct,tumor,tumor,4,2,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/ct_images/tumor/CT00115.png,data/raw/ct_images/tumor/CT00126.png,ct,tumor,tumor,5,3,Visually Similar,Retain - Shows Structural Variation
data/raw/ct_images/tumor/CT00115.png,data/raw/ct_images/tumor/CT00127.png,ct,tumor,tumor,9,5,Visually Similar,Retain - Shows Structural Variation
