Deployment_ID,Version,Commit_SHA,Service_Name,Target_Environment,Deployer,Error_Rate_Delta,Latency_P95_ms,Latency_P99_ms,Unit_Test_Failure_Rate,Integration_Test_Passed,Security_Critical_CVEs,Security_High_CVEs,Anomalous_Egress_MB,Auth_Failure_Spike,Changed_Files_Count,Lines_Delta,Production_Incident,Risk_Score,Decision
DEP-10915,v2.10.0,eabbe35,search-indexer,staging-preprod,ci-bot-auto,0.013,76.3,94.6,0.0,1,0,0,33.4,0.0,3,339,0,9,ALLOW
DEP-10916,v1.10.27,4c0a449,auth-gateway,staging-preprod,david.kim,0.073,52.3,93.9,0.0,1,0,0,24.7,0.0,2,155,0,4,ALLOW
DEP-10917,v3.12.12,9e91788,search-indexer,production-us-east,david.kim,0.084,56.3,101.9,0.0,1,0,0,25.0,1.8,14,273,0,12,ALLOW
DEP-10918,v3.5.29,530c0fd,search-indexer,staging-preprod,sarah.jenkins,0.649,130.4,251.9,2.28,0,0,3,92.8,9.0,10,1583,0,79,BLOCK
DEP-10919,v2.0.28,c1729f0,search-indexer,production-eu-central,marcus.vance,0.0,32.5,53.2,0.0,1,0,0,17.3,0.0,9,371,0,2,ALLOW
DEP-10920,v2.5.25,f598425,notification-worker,production-us-east,elena.rostova,0.0,71.2,103.6,0.0,1,0,0,28.0,2.2,1,176,0,5,ALLOW
DEP-10921,v1.14.12,1d6bf8d,search-indexer,production-eu-central,sarah.jenkins,0.071,74.9,109.10000000000001,0.0,1,0,0,15.5,2.8,13,377,0,12,ALLOW
DEP-10922,v3.5.30,a4ffe07,payment-service,canary-prod,david.kim,0.003,51.0,83.9,0.0,1,0,0,17.7,0.6,2,337,0,4,ALLOW
DEP-10923,v3.4.7,f451043,order-processing,production-eu-central,alex.chen,0.078,70.2,94.4,0.0,1,0,0,21.1,2.8,15,262,0,9,ALLOW
DEP-10924,v2.9.7,a4229df,user-profile,production-eu-central,alex.chen,0.09,96.1,145.3,0.0,1,0,1,34.2,0.0,1,179,0,16,ALLOW
DEP-10925,v3.14.24,9d094e1,payment-service,staging-preprod,alex.chen,0.359,169.2,309.4,2.21,1,1,2,98.3,17.9,35,1793,1,87,BLOCK
DEP-10926,v3.6.5,bb29885,search-indexer,staging-preprod,david.kim,0.545,199.9,320.6,3.44,1,0,3,109.0,13.9,32,678,0,78,BLOCK
DEP-10927,v1.1.6,a2316c4,auth-gateway,production-eu-central,alex.chen,0.111,76.1,103.39999999999999,0.0,1,0,0,26.7,0.7,14,382,0,11,ALLOW
DEP-10928,v1.0.24,ef5ac30,user-profile,production-us-east,david.kim,1.665,159.8,276.6,1.79,1,1,1,70.6,9.0,10,1480,0,84,BLOCK
DEP-10929,v1.15.2,de6beed,payment-service,staging-preprod,alex.chen,1.443,231.7,376.4,1.02,1,0,2,101.2,14.6,39,1652,0,71,PAUSE
DEP-10930,v3.2.3,d66defb,auth-gateway,canary-prod,elena.rostova,0.042,64.1,104.0,0.0,1,0,0,23.2,3.3,9,399,0,8,ALLOW
DEP-10931,v1.6.29,0b30764,payment-service,canary-prod,david.kim,0.117,78.1,101.5,0.0,1,0,0,24.4,0.7,5,407,0,9,ALLOW
DEP-10932,v1.9.5,dc3a6e4,analytics-pipeline,canary-prod,ci-bot-auto,0.0,70.4,98.9,0.0,1,0,0,30.2,0.0,5,202,0,4,ALLOW
DEP-10933,v3.6.22,556ca05,payment-service,production-eu-central,priya.sharma,0.188,51.6,89.2,0.49,1,0,0,31.3,0.3,5,107,0,10,ALLOW
DEP-10934,v2.10.17,563e0a2,auth-gateway,staging-preprod,alex.chen,0.118,46.6,99.0,0.0,1,0,1,25.1,0.3,2,195,0,15,ALLOW
DEP-10935,v2.7.17,92bfb8c,user-profile,production-eu-central,priya.sharma,0.026,77.1,105.1,0.0,1,0,0,19.0,0.9,14,154,0,9,ALLOW
DEP-10936,v1.10.10,2fa13b1,auth-gateway,canary-prod,alex.chen,0.0,92.3,120.5,0.0,1,0,0,31.7,1.5,8,298,0,12,ALLOW
DEP-10937,v3.14.11,73c5855,order-processing,production-eu-central,priya.sharma,0.0,64.9,109.30000000000001,0.0,1,0,0,23.5,3.0,2,80,0,9,ALLOW
DEP-10938,v2.14.13,adbbddb,payment-service,canary-prod,priya.sharma,7.46,697.2,966.8000000000001,11.59,0,2,2,468.7,29.9,87,4765,1,100,BLOCK
DEP-10939,v1.15.5,7bad58d,payment-service,canary-prod,priya.sharma,0.842,179.5,329.2,1.92,1,0,2,97.1,10.6,15,700,0,59,PAUSE
DEP-10940,v1.7.1,814cb35,notification-worker,production-us-east,elena.rostova,0.084,84.7,117.1,0.0,1,0,0,32.5,3.7,12,110,0,9,ALLOW
DEP-10941,v3.13.5,5587729,auth-gateway,staging-preprod,alex.chen,0.155,48.6,80.6,0.0,1,0,0,22.2,1.9,13,407,0,7,ALLOW
DEP-10942,v2.5.26,82767ec,order-processing,canary-prod,ci-bot-auto,0.105,52.4,88.19999999999999,0.44,1,0,1,8.8,3.4,1,146,0,17,ALLOW
DEP-10943,v2.3.9,4acdb89,search-indexer,production-eu-central,alex.chen,3.507,284.9,492.9,16.32,1,3,6,377.7,61.3,60,5955,1,100,BLOCK
DEP-10944,v3.2.26,2a41c4f,auth-gateway,production-us-east,ci-bot-auto,0.009,64.8,98.5,0.34,1,0,0,21.4,3.8,10,430,0,10,ALLOW
DEP-10945,v2.15.20,1c088d7,user-profile,production-us-east,alex.chen,0.0,76.6,115.89999999999999,0.0,1,0,1,35.1,0.2,4,258,0,14,ALLOW
DEP-10946,v1.15.15,211f47f,payment-service,production-us-east,ci-bot-auto,0.0,81.4,121.5,0.34,1,0,0,12.6,0.4,2,374,0,11,ALLOW
DEP-10947,v2.5.28,7ea08b8,analytics-pipeline,staging-preprod,alex.chen,0.081,77.6,104.39999999999999,0.16,1,0,0,5.0,2.0,1,332,0,11,ALLOW
DEP-10948,v3.8.3,c158edc,user-profile,canary-prod,david.kim,0.838,239.4,342.6,1.96,1,0,2,79.6,16.9,42,362,1,73,PAUSE
DEP-10949,v3.12.28,23efd85,notification-worker,staging-preprod,ci-bot-auto,8.106,537.1,1024.6,16.31,0,3,5,396.2,38.5,31,5916,1,100,BLOCK
DEP-10950,v1.8.17,b7949cf,analytics-pipeline,staging-preprod,elena.rostova,0.0,40.7,72.9,0.0,1,0,0,23.0,2.1,13,341,0,7,ALLOW
DEP-10951,v1.15.21,2f7e869,search-indexer,canary-prod,marcus.vance,0.054,74.4,117.80000000000001,0.0,1,0,0,42.2,0.7,5,414,0,6,ALLOW
DEP-10952,v3.13.3,57b91f9,order-processing,staging-preprod,marcus.vance,0.449,191.0,291.2,2.83,1,0,2,55.4,7.1,35,672,0,59,PAUSE
DEP-10953,v3.13.22,366127a,order-processing,production-eu-central,ci-bot-auto,0.0,75.8,108.9,0.1,1,0,0,19.9,3.7,2,207,0,7,ALLOW
DEP-10954,v2.7.26,72ea126,notification-worker,staging-preprod,ci-bot-auto,0.0,65.5,108.3,0.0,1,0,0,11.9,1.9,7,255,0,5,ALLOW
DEP-10955,v3.14.19,c7acc3c,payment-service,canary-prod,ci-bot-auto,4.218,689.0,1199.7,18.14,0,2,4,457.2,87.5,114,7688,1,100,BLOCK
DEP-10956,v3.5.26,07d1097,auth-gateway,production-us-east,sarah.jenkins,3.05,468.6,767.9000000000001,24.75,1,3,4,344.7,76.3,101,5686,1,100,BLOCK
DEP-10957,v2.0.29,f5239e2,auth-gateway,canary-prod,elena.rostova,0.0,49.4,92.4,0.18,1,0,0,18.6,0.0,1,413,0,6,ALLOW
DEP-10958,v2.2.15,9ce2ba6,user-profile,staging-preprod,alex.chen,0.0,57.8,91.8,0.0,1,0,0,26.9,2.6,14,63,0,10,ALLOW
DEP-10959,v2.5.29,6627168,order-processing,production-eu-central,ci-bot-auto,0.092,62.1,94.7,0.0,1,0,1,29.1,3.1,6,311,0,15,ALLOW
DEP-10960,v2.1.3,defb951,search-indexer,production-eu-central,david.kim,0.06,58.0,81.1,0.29,1,0,0,13.4,2.2,12,41,0,8,ALLOW
DEP-10961,v3.12.6,7417ed2,order-processing,production-us-east,ci-bot-auto,0.096,73.7,107.2,0.0,1,0,1,36.3,0.5,10,345,0,18,ALLOW
DEP-10962,v2.4.9,2fb3662,analytics-pipeline,production-eu-central,elena.rostova,0.126,64.4,92.10000000000001,0.42,1,0,0,29.7,1.8,1,429,0,12,ALLOW
DEP-10963,v2.10.13,5984a83,analytics-pipeline,production-us-east,sarah.jenkins,0.079,66.2,100.7,0.0,1,0,0,44.1,3.0,7,76,0,7,ALLOW
DEP-10964,v2.8.25,66ef743,auth-gateway,canary-prod,elena.rostova,0.108,66.7,113.80000000000001,0.0,1,0,0,29.1,1.2,15,37,0,7,ALLOW
DEP-10965,v3.13.5,fdfe3f8,user-profile,production-eu-central,david.kim,0.026,63.8,73.8,0.0,1,0,0,26.7,0.5,6,323,0,4,ALLOW
DEP-10966,v1.3.2,f2dc526,auth-gateway,canary-prod,priya.sharma,6.023,716.1,1110.2,7.14,0,1,5,474.1,37.1,105,5729,1,100,BLOCK
DEP-10967,v2.15.17,e0cf58a,analytics-pipeline,production-us-east,elena.rostova,0.073,79.4,104.9,0.0,1,0,0,25.3,0.0,14,94,0,11,ALLOW
DEP-10968,v2.2.4,dfb0219,order-processing,staging-preprod,elena.rostova,0.106,72.8,113.69999999999999,0.0,1,0,0,25.0,1.8,13,282,0,8,ALLOW
DEP-10969,v3.11.26,f52f3ed,search-indexer,staging-preprod,ci-bot-auto,0.178,60.7,97.4,0.0,1,0,0,16.3,0.0,5,34,0,5,ALLOW
DEP-10970,v2.8.9,5384e0c,auth-gateway,staging-preprod,sarah.jenkins,0.058,81.6,113.5,0.0,1,0,0,23.1,0.6,13,285,0,10,ALLOW
DEP-10971,v3.15.21,c886013,search-indexer,staging-preprod,elena.rostova,0.007,69.4,86.4,0.0,1,0,0,35.2,0.2,9,204,0,8,ALLOW
DEP-10972,v1.15.11,abc61b2,order-processing,staging-preprod,alex.chen,0.108,46.0,89.0,0.0,1,0,0,30.4,1.8,6,378,0,7,ALLOW
DEP-10973,v1.8.19,1413abd,notification-worker,canary-prod,david.kim,0.49,222.7,336.1,0.88,1,0,3,69.9,7.1,14,1170,0,57,PAUSE
DEP-10974,v2.8.29,5227b05,search-indexer,canary-prod,elena.rostova,0.132,77.0,112.2,0.0,1,0,0,17.2,2.2,9,64,0,8,ALLOW
DEP-10975,v3.10.7,de8267e,analytics-pipeline,canary-prod,marcus.vance,6.25,504.7,1044.0,14.35,0,2,5,386.0,59.3,43,3746,1,100,BLOCK
DEP-10976,v3.4.8,61bc62f,order-processing,staging-preprod,sarah.jenkins,1.57,218.2,314.5,1.5,1,0,1,74.4,12.4,43,782,0,69,PAUSE
DEP-10977,v1.3.20,9a6f0fb,search-indexer,staging-preprod,sarah.jenkins,0.052,76.0,103.2,0.15,1,0,0,8.3,0.9,3,11,0,6,ALLOW
DEP-10978,v3.12.14,76dba96,auth-gateway,canary-prod,ci-bot-auto,0.029,59.0,92.6,0.0,1,0,0,27.1,1.0,13,57,0,6,ALLOW
DEP-10979,v3.7.28,341cb92,user-profile,staging-preprod,sarah.jenkins,0.0,72.3,83.89999999999999,0.0,1,0,0,8.6,2.3,6,436,0,9,ALLOW
DEP-10980,v1.1.0,0a86fa5,analytics-pipeline,production-us-east,marcus.vance,5.631,830.3,1181.1999999999998,9.42,0,4,2,271.7,57.0,72,1660,1,100,BLOCK
DEP-10981,v1.13.13,672cca6,order-processing,production-us-east,priya.sharma,0.0,74.8,126.9,0.44,1,0,0,21.6,2.3,4,154,0,7,ALLOW
DEP-10982,v2.10.3,629ba50,user-profile,production-eu-central,ci-bot-auto,0.0,74.9,100.30000000000001,0.0,1,0,0,27.5,0.8,12,300,0,9,ALLOW
DEP-10983,v2.5.12,8a17d99,analytics-pipeline,canary-prod,marcus.vance,0.156,51.9,94.4,0.0,1,0,0,22.8,1.0,6,242,0,10,ALLOW
DEP-10984,v3.14.28,6a1eace,user-profile,production-us-east,elena.rostova,1.04,120.7,198.3,3.33,1,0,1,108.4,9.9,34,330,0,57,PAUSE
DEP-10985,v1.11.29,ec8544d,user-profile,production-eu-central,elena.rostova,0.035,66.3,110.9,0.4,1,0,0,32.4,0.0,7,318,0,7,ALLOW
DEP-10986,v1.3.17,e2c6e72,payment-service,staging-preprod,sarah.jenkins,0.12,47.2,89.30000000000001,0.0,1,0,0,30.0,0.0,2,240,0,3,ALLOW
DEP-10987,v3.8.23,52ed535,user-profile,canary-prod,marcus.vance,0.057,58.0,83.9,0.0,1,0,1,35.8,0.2,10,82,0,13,ALLOW
DEP-10988,v2.15.26,aabc614,user-profile,production-us-east,alex.chen,0.0,66.1,109.3,0.0,1,0,0,23.9,2.9,14,250,0,12,ALLOW
DEP-10989,v3.5.29,42abc9f,payment-service,production-us-east,david.kim,0.092,32.3,60.9,0.5,1,0,1,20.5,1.9,15,287,0,20,ALLOW
DEP-10990,v2.0.15,cb5bcd5,auth-gateway,staging-preprod,priya.sharma,0.0,103.2,144.6,0.0,1,0,0,26.2,3.0,11,54,0,10,ALLOW
DEP-10991,v2.2.23,b518be0,auth-gateway,canary-prod,elena.rostova,0.237,78.1,124.5,0.0,1,0,0,26.0,1.0,1,12,0,13,ALLOW
DEP-10992,v2.2.28,3431e87,notification-worker,staging-preprod,priya.sharma,0.532,149.2,231.6,1.62,1,0,2,57.8,11.4,40,536,0,57,PAUSE
DEP-10993,v3.4.15,03c0cb2,order-processing,canary-prod,sarah.jenkins,0.065,64.5,101.3,0.0,1,0,0,20.8,5.8,4,360,0,7,ALLOW
DEP-10994,v2.9.6,58214e7,notification-worker,canary-prod,elena.rostova,1.142,132.2,210.0,1.46,1,0,3,81.5,7.7,37,1217,0,68,PAUSE
DEP-10995,v3.8.28,303f416,analytics-pipeline,production-us-east,elena.rostova,3.314,833.0,1041.8,20.86,0,3,4,544.0,45.8,36,5149,1,100,BLOCK
DEP-10996,v2.1.12,5845c56,payment-service,staging-preprod,ci-bot-auto,0.159,79.9,131.4,0.0,1,0,0,18.2,1.9,9,180,0,13,ALLOW
DEP-10997,v2.3.1,93ad1dc,auth-gateway,production-eu-central,priya.sharma,0.101,57.9,83.6,0.0,1,0,0,37.9,1.5,11,19,0,6,ALLOW
DEP-10998,v2.14.21,6bffa65,payment-service,production-us-east,priya.sharma,3.133,820.3,1123.6999999999998,11.08,0,1,7,351.1,28.6,52,1505,1,100,BLOCK
DEP-10999,v3.4.5,845baf7,analytics-pipeline,canary-prod,alex.chen,0.101,49.0,83.9,0.0,1,0,0,11.5,0.0,15,103,0,10,ALLOW
DEP-11000,v2.8.14,4b83b9d,analytics-pipeline,production-eu-central,david.kim,0.104,74.1,104.39999999999999,0.34,1,0,1,16.9,0.0,6,372,0,20,ALLOW
DEP-11001,v3.11.20,a1cba63,search-indexer,staging-preprod,marcus.vance,1.498,201.9,279.0,1.6,0,0,3,47.4,13.2,17,306,0,96,BLOCK
DEP-11002,v1.6.13,b3cc3d1,search-indexer,production-us-east,ci-bot-auto,0.02,57.2,108.1,0.0,1,0,0,31.6,1.4,6,399,0,8,ALLOW
DEP-11003,v2.10.4,b56cbb7,user-profile,canary-prod,david.kim,0.0,68.2,116.0,0.0,1,0,0,22.0,3.2,15,432,0,9,ALLOW
DEP-11004,v1.12.22,892b192,search-indexer,staging-preprod,david.kim,8.568,789.6,1357.5,5.99,0,2,6,422.1,76.8,66,4012,1,100,BLOCK
DEP-11005,v2.7.0,a6986f4,order-processing,canary-prod,sarah.jenkins,0.153,73.8,125.8,0.0,1,0,1,28.6,0.4,8,118,0,21,ALLOW
DEP-11006,v2.8.4,6f3d82f,notification-worker,canary-prod,david.kim,0.014,68.6,88.1,0.0,1,0,0,23.9,2.8,3,122,0,9,ALLOW
DEP-11007,v2.10.27,dcabb7b,order-processing,staging-preprod,alex.chen,0.0,88.0,136.5,0.0,1,0,0,21.3,2.0,7,271,0,8,ALLOW
DEP-11008,v1.4.28,dc6681e,notification-worker,canary-prod,marcus.vance,3.343,765.4,1028.0,24.47,0,4,4,571.3,60.1,102,6058,1,100,BLOCK
DEP-11009,v3.14.10,fcf73f6,auth-gateway,staging-preprod,priya.sharma,0.129,44.0,86.0,0.0,1,0,0,23.4,1.3,13,14,0,10,ALLOW
DEP-11010,v1.14.11,5fc288a,search-indexer,staging-preprod,alex.chen,6.636,652.1,954.4000000000001,11.66,1,3,3,571.8,38.6,58,7346,1,100,BLOCK
DEP-11011,v1.5.6,7fdfc5d,notification-worker,production-eu-central,david.kim,0.0,68.6,118.6,0.0,1,0,1,31.3,2.7,2,405,0,13,ALLOW
DEP-11012,v2.6.17,54c489f,search-indexer,canary-prod,elena.rostova,0.076,44.2,76.9,0.12,1,0,0,33.5,1.1,6,131,0,7,ALLOW
DEP-11013,v3.6.2,6e9f243,analytics-pipeline,canary-prod,david.kim,0.09,60.2,82.80000000000001,0.0,1,0,0,24.0,1.7,13,254,0,7,ALLOW
DEP-11014,v1.5.17,03e1eeb,order-processing,canary-prod,marcus.vance,0.0,61.5,85.2,0.0,1,0,0,34.0,0.8,12,77,0,10,ALLOW
DEP-11015,v3.3.2,750aeae,auth-gateway,staging-preprod,alex.chen,0.166,87.9,121.9,0.0,1,0,0,16.9,0.0,14,77,0,10,ALLOW
DEP-11016,v2.15.11,ed150be,notification-worker,canary-prod,elena.rostova,0.0,44.4,95.9,0.2,1,0,0,25.9,1.8,11,432,0,5,ALLOW
DEP-11017,v3.7.29,88856d1,payment-service,canary-prod,david.kim,0.0,47.0,92.6,0.0,1,0,0,27.3,1.0,7,359,0,8,ALLOW
DEP-11018,v3.2.15,36bf0da,order-processing,staging-preprod,priya.sharma,7.565,609.0,1068.1,4.62,0,3,2,459.1,60.7,109,4671,1,100,BLOCK
DEP-11019,v1.2.25,0d79ab5,user-profile,production-us-east,priya.sharma,0.0,75.2,108.80000000000001,0.0,1,0,0,29.5,0.2,13,30,0,8,ALLOW
DEP-11020,v3.12.29,ec655b3,notification-worker,production-us-east,priya.sharma,0.356,203.2,311.6,2.03,1,0,2,57.0,14.7,37,1101,1,62,PAUSE
DEP-11021,v3.6.22,175a36f,user-profile,staging-preprod,sarah.jenkins,0.552,134.7,236.2,1.36,1,0,1,57.3,13.4,15,905,1,41,ALLOW
DEP-11022,v2.4.29,442edb9,notification-worker,canary-prod,david.kim,0.046,80.7,121.6,0.0,1,0,0,19.1,1.0,12,169,0,12,ALLOW
DEP-11023,v3.2.21,621041e,search-indexer,production-us-east,elena.rostova,4.416,838.6,1277.1,18.9,1,3,7,153.7,61.3,37,4487,1,100,BLOCK
DEP-11024,v1.7.8,0b1cc59,user-profile,canary-prod,marcus.vance,2.763,604.5,1172.8,24.34,0,4,7,420.3,57.1,79,7151,1,100,BLOCK
DEP-11025,v2.15.10,8624051,user-profile,production-us-east,ci-bot-auto,0.062,71.0,105.3,0.0,1,0,0,19.1,0.9,15,382,0,10,ALLOW
DEP-11026,v3.12.30,c702ecf,order-processing,production-us-east,marcus.vance,0.0,99.2,119.4,0.0,1,0,1,16.7,0.5,6,439,0,20,ALLOW
DEP-11027,v2.2.26,4f6e456,user-profile,production-us-east,priya.sharma,0.153,65.2,85.4,0.47,1,0,1,35.0,2.3,14,151,0,19,ALLOW
DEP-11028,v2.3.8,f6d3b20,payment-service,staging-preprod,elena.rostova,1.752,225.7,339.7,2.09,1,0,2,41.9,8.2,23,1771,1,77,BLOCK
DEP-11029,v2.7.21,81daad9,notification-worker,production-us-east,sarah.jenkins,0.093,97.8,124.6,0.25,1,0,0,38.0,1.8,2,295,0,11,ALLOW
DEP-11030,v1.6.11,2f78229,auth-gateway,canary-prod,elena.rostova,0.09,39.6,72.6,0.0,1,0,0,18.5,2.4,15,427,0,9,ALLOW
DEP-11031,v3.13.25,4e1888e,notification-worker,production-eu-central,elena.rostova,0.136,33.9,68.6,0.0,1,0,0,34.0,0.9,1,67,0,4,ALLOW
DEP-11032,v1.1.29,5e8ca54,search-indexer,canary-prod,alex.chen,0.108,70.3,109.4,0.0,1,0,0,22.8,0.0,3,383,0,6,ALLOW
DEP-11033,v2.5.10,80d7a31,notification-worker,canary-prod,priya.sharma,6.085,816.2,1035.3,11.4,0,1,5,578.3,52.7,51,1787,1,100,BLOCK
DEP-11034,v1.12.19,55e6faf,notification-worker,production-eu-central,priya.sharma,0.0,60.0,78.9,0.25,1,0,0,30.9,0.9,14,450,0,10,ALLOW
DEP-11035,v1.7.4,fe810fa,order-processing,production-us-east,priya.sharma,0.053,89.1,123.89999999999999,0.0,1,0,0,27.3,0.0,14,123,0,12,ALLOW
DEP-11036,v1.4.7,77c5b96,auth-gateway,canary-prod,ci-bot-auto,9.133,717.1,1024.4,16.41,1,2,5,510.7,90.9,107,5578,1,100,BLOCK
DEP-11037,v1.5.26,06bda9d,payment-service,production-eu-central,alex.chen,0.032,65.6,113.0,0.0,1,0,0,27.7,3.4,9,123,0,11,ALLOW
DEP-11038,v3.5.22,c972269,payment-service,production-us-east,elena.rostova,1.129,124.9,196.3,2.09,0,0,1,58.8,5.3,19,590,1,73,PAUSE
DEP-11039,v3.0.20,d32e5ef,payment-service,production-us-east,elena.rostova,0.127,99.9,134.7,0.0,1,0,0,29.0,1.3,6,118,0,11,ALLOW
DEP-11040,v1.12.7,91cdb26,search-indexer,production-eu-central,marcus.vance,0.0,37.7,64.2,0.0,1,0,0,13.9,3.8,6,127,0,8,ALLOW
DEP-11041,v2.3.20,4eac16f,user-profile,canary-prod,ci-bot-auto,0.362,155.1,239.0,2.56,1,0,3,106.4,8.5,40,1645,0,63,PAUSE
DEP-11042,v3.8.25,9b542cf,search-indexer,canary-prod,marcus.vance,0.0,66.0,113.3,0.0,1,0,0,29.0,1.6,2,299,0,8,ALLOW
DEP-11043,v3.10.10,72ac604,user-profile,production-eu-central,marcus.vance,1.371,230.2,336.7,0.85,0,0,1,77.0,6.6,11,819,0,78,BLOCK
DEP-11044,v3.0.2,9dece3c,payment-service,staging-preprod,priya.sharma,1.189,172.7,288.7,0.53,1,0,2,53.6,11.4,44,1460,0,60,PAUSE
DEP-11045,v3.15.6,cf7991c,analytics-pipeline,staging-preprod,sarah.jenkins,0.056,63.0,104.2,0.0,1,0,0,38.4,0.3,8,183,0,9,ALLOW
DEP-11046,v3.15.20,751030d,notification-worker,canary-prod,david.kim,1.206,148.9,245.9,1.15,1,1,3,107.6,6.7,31,672,0,90,BLOCK
DEP-11047,v1.3.18,c5a5962,order-processing,production-eu-central,priya.sharma,5.103,294.7,583.4,20.39,0,1,2,250.6,30.6,47,4947,1,100,BLOCK
DEP-11048,v2.12.9,3796388,order-processing,canary-prod,elena.rostova,1.012,111.3,178.89999999999998,2.92,1,0,3,94.0,16.9,12,826,1,69,PAUSE
DEP-11049,v2.7.11,4190b62,notification-worker,production-eu-central,ci-bot-auto,0.085,77.7,117.4,0.0,1,0,1,28.6,0.0,15,335,0,18,ALLOW
DEP-11050,v2.4.18,6140b58,search-indexer,canary-prod,sarah.jenkins,0.054,72.2,115.9,0.31,1,0,0,19.5,0.2,11,115,0,10,ALLOW
DEP-11051,v1.2.27,4346537,search-indexer,production-eu-central,sarah.jenkins,0.004,73.0,120.4,0.0,1,0,0,21.7,2.6,15,159,0,11,ALLOW
DEP-11052,v2.8.25,c3d6112,order-processing,production-eu-central,marcus.vance,0.06,63.1,95.6,0.0,1,0,0,31.0,1.7,5,18,0,8,ALLOW
DEP-11053,v3.5.4,1b47e90,notification-worker,production-us-east,alex.chen,0.232,52.2,93.4,0.1,1,0,0,20.8,0.0,10,238,0,7,ALLOW
DEP-11054,v3.5.3,9b94350,order-processing,production-eu-central,marcus.vance,0.049,67.1,137.1,0.0,1,0,0,23.5,0.0,13,74,0,5,ALLOW
DEP-11055,v1.1.9,2736ce1,notification-worker,canary-prod,priya.sharma,0.072,33.9,67.8,0.0,1,0,0,25.1,2.4,2,79,0,7,ALLOW
DEP-11056,v1.14.10,6560449,auth-gateway,production-eu-central,priya.sharma,0.128,57.4,90.6,0.0,1,0,0,18.9,0.0,2,143,0,8,ALLOW
DEP-11057,v3.9.6,24661cc,payment-service,production-us-east,alex.chen,3.787,608.9,870.8,11.48,0,2,3,498.5,64.2,82,2790,1,100,BLOCK
DEP-11058,v3.4.1,10383f2,user-profile,staging-preprod,david.kim,0.0,37.2,70.7,0.0,1,0,0,25.1,1.5,12,306,0,5,ALLOW
DEP-11059,v3.12.25,ab4e26b,payment-service,canary-prod,david.kim,0.014,62.0,101.4,0.0,1,0,0,33.3,0.0,2,248,0,4,ALLOW
DEP-11060,v1.9.6,4be15bf,payment-service,production-us-east,elena.rostova,0.02,68.2,92.2,0.0,1,0,0,38.8,0.2,12,395,0,10,ALLOW
DEP-11061,v1.6.6,ee1aeae,order-processing,production-eu-central,ci-bot-auto,3.837,730.6,1112.2,10.33,0,1,3,342.0,84.8,32,3297,1,100,BLOCK
DEP-11062,v2.14.14,cd785a8,analytics-pipeline,production-eu-central,sarah.jenkins,1.423,145.4,216.0,1.26,1,0,2,104.5,12.6,25,416,0,65,PAUSE
DEP-11063,v1.1.2,f129f1a,payment-service,production-us-east,david.kim,6.234,619.9,966.3,20.95,0,1,3,411.6,33.2,99,3924,1,100,BLOCK
DEP-11064,v3.0.2,8ffe3b5,auth-gateway,production-eu-central,priya.sharma,0.494,179.8,324.1,1.43,1,0,3,100.9,14.9,44,1247,1,68,PAUSE
DEP-11065,v2.15.10,27df2b6,order-processing,staging-preprod,ci-bot-auto,0.672,114.7,183.9,2.69,1,0,2,54.0,9.8,19,995,0,59,PAUSE
DEP-11066,v1.4.10,b46632e,payment-service,production-eu-central,sarah.jenkins,0.047,91.8,127.0,0.0,1,0,0,23.2,0.0,2,416,0,7,ALLOW
DEP-11067,v1.2.2,bd8b157,analytics-pipeline,canary-prod,david.kim,5.896,588.3,1115.6,7.61,0,1,5,553.9,73.5,36,8253,1,100,BLOCK
DEP-11068,v3.1.25,1e5d25f,notification-worker,production-us-east,david.kim,6.391,678.7,1043.5,6.91,0,4,2,482.9,61.7,52,2937,1,100,BLOCK
DEP-11069,v2.12.23,2118ffa,order-processing,production-us-east,sarah.jenkins,0.0,83.0,120.2,0.0,1,0,0,31.7,1.0,6,360,0,10,ALLOW
DEP-11070,v3.12.27,00a0033,order-processing,production-eu-central,priya.sharma,0.0,76.3,119.19999999999999,0.0,1,0,0,32.8,1.2,9,316,0,9,ALLOW
DEP-11071,v2.0.8,8afa565,auth-gateway,production-us-east,sarah.jenkins,0.702,163.4,304.3,3.19,1,0,3,88.0,16.2,21,1113,0,76,BLOCK
DEP-11072,v1.10.13,12f8994,analytics-pipeline,staging-preprod,sarah.jenkins,3.121,773.0,1101.2,7.74,0,1,5,269.7,54.3,40,4771,1,100,BLOCK
DEP-11073,v1.4.25,ea5fe3d,auth-gateway,production-us-east,priya.sharma,4.258,462.7,716.7,10.22,0,2,2,436.1,55.9,49,6344,1,100,BLOCK
DEP-11074,v3.12.7,718e7f3,search-indexer,staging-preprod,alex.chen,0.15,53.3,91.6,0.37,1,0,0,28.3,3.0,1,340,0,11,ALLOW
DEP-11075,v2.3.6,0d1bb21,search-indexer,staging-preprod,alex.chen,0.528,126.9,218.0,2.92,0,0,1,57.2,5.8,21,456,0,66,PAUSE
DEP-11076,v3.3.22,5e77963,auth-gateway,canary-prod,priya.sharma,0.0,45.0,88.7,0.0,1,0,0,35.3,5.1,9,39,0,6,ALLOW
DEP-11077,v2.4.26,ab6f989,payment-service,production-us-east,ci-bot-auto,0.0,75.5,105.6,0.0,1,0,0,31.3,0.0,7,154,0,10,ALLOW
